query,genome,gene_cluster,gene_callers_id,subject,pident,alignment_length,evalue,bitscore,function
00000320|gene_cluster_GC_00002594|genome_name_P3124_LMG_BE|gene_callers_id_1913,P3124_LMG_BE,GC_00002594,1913,sp|P05425|COPB_ENTHA,50.467,749.0,0.0,729.0,sp|P05425|COPB_ENTHA Copper-exporting P-type ATPase B OS=Enterococcus hirae (strain ATCC 9790 / DSM 20160 / JCM 8729 / LMG 6399 / NBRC 3181 / NCIMB 6459 / NCDO 1258 / NCTC 12367 / WDCM 00089 / R) OX=768486 GN=copB PE=1 SV=2
00000321|gene_cluster_GC_00002740|genome_name_P2176_Unknown_BE|gene_callers_id_1235,P2176_Unknown_BE,GC_00002740,1235,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000322|gene_cluster_GC_00002928|genome_name_P3124_LMG_BE|gene_callers_id_1046,P3124_LMG_BE,GC_00002928,1046,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000323|gene_cluster_GC_00002926|genome_name_P815_Cocoa_CR|gene_callers_id_69,P815_Cocoa_CR,GC_00002926,69,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000324|gene_cluster_GC_00002884|genome_name_P2029_Cocoa_CR|gene_callers_id_1758,P2029_Cocoa_CR,GC_00002884,1758,sp|P15005|MCRB_ECOLI,23.529,170.0,3.42e-05,50.4,sp|P15005|MCRB_ECOLI Type IV methyl-directed restriction enzyme EcoKMcrB subunit OS=Escherichia coli (strain K12) OX=83333 GN=mcrB PE=1 SV=3
00000325|gene_cluster_GC_00002915|genome_name_P3124_LMG_BE|gene_callers_id_1054,P3124_LMG_BE,GC_00002915,1054,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000326|gene_cluster_GC_00002936|genome_name_P2711_SD_BE|gene_callers_id_519,P2711_SD_BE,GC_00002936,519,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000327|gene_cluster_GC_00002815|genome_name_P815_Cocoa_CR|gene_callers_id_72,P815_Cocoa_CR,GC_00002815,72,sp|Q9ZXB2|PORTL_BPPHC,35.62,379.0,4.2e-63,213.0,sp|Q9ZXB2|PORTL_BPPHC Probable portal protein OS=Streptomyces phage phiC31 OX=10719 GN=34 PE=3 SV=1
00000328|gene_cluster_GC_00002792|genome_name_P2176_Unknown_BE|gene_callers_id_1232,P2176_Unknown_BE,GC_00002792,1232,sp|P46918|GGAB_BACSU,31.351,370.0,3.17e-45,170.0,sp|P46918|GGAB_BACSU Minor teichoic acid biosynthesis protein GgaB OS=Bacillus subtilis (strain 168) OX=224308 GN=ggaB PE=3 SV=1
00000329|gene_cluster_GC_00002737|genome_name_P3124_LMG_BE|gene_callers_id_1786,P3124_LMG_BE,GC_00002737,1786,sp|Q60301|T2RM_METJA,21.813,761.0,1.45e-19,97.8,sp|Q60301|T2RM_METJA Putative type II restriction enzyme and methyltransferase RM.MjaORFECS2P OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJECS02 PE=3 SV=1
00000330|gene_cluster_GC_00002669|genome_name_P2763_Cocoa_VN|gene_callers_id_1761,P2763_Cocoa_VN,GC_00002669,1761,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000331|gene_cluster_GC_00002518|genome_name_P2176_Unknown_BE|gene_callers_id_1991,P2176_Unknown_BE,GC_00002518,1991,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000332|gene_cluster_GC_00002543|genome_name_P2712_SD_BE|gene_callers_id_225,P2712_SD_BE,GC_00002543,225,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000333|gene_cluster_GC_00003136|genome_name_P3124_LMG_BE|gene_callers_id_520,P3124_LMG_BE,GC_00003136,520,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000334|gene_cluster_GC_00003033|genome_name_P3124_LMG_BE|gene_callers_id_1049,P3124_LMG_BE,GC_00003033,1049,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000335|gene_cluster_GC_00003104|genome_name_P2764_Cocoa_VN|gene_callers_id_1712,P2764_Cocoa_VN,GC_00003104,1712,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000336|gene_cluster_GC_00002818|genome_name_P2176_Unknown_BE|gene_callers_id_1794,P2176_Unknown_BE,GC_00002818,1794,sp|A0A0H2URH7|GLYAT_STRPN,29.137,278.0,3.0400000000000004e-27,114.0,sp|A0A0H2URH7|GLYAT_STRPN Glycosyltransferase GlyA OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=glyA PE=3 SV=1
00000337|gene_cluster_GC_00002626|genome_name_P2176_Unknown_BE|gene_callers_id_1748,P2176_Unknown_BE,GC_00002626,1748,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000338|gene_cluster_GC_00002880|genome_name_P3378_Banana_BE|gene_callers_id_1778,P3378_Banana_BE,GC_00002880,1778,sp|Q65N90|TOP3_BACLD,35.088,627.0,1.54e-99,325.0,sp|Q65N90|TOP3_BACLD DNA topoisomerase 3 OS=Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46) OX=279010 GN=topB PE=3 SV=2
00000339|gene_cluster_GC_00002555|genome_name_P2052_Cocoa_CR|gene_callers_id_1851,P2052_Cocoa_CR,GC_00002555,1851,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000340|gene_cluster_GC_00002699|genome_name_P2764_Cocoa_VN|gene_callers_id_1840,P2764_Cocoa_VN,GC_00002699,1840,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000341|gene_cluster_GC_00003145|genome_name_P360_Cocoa_CR|gene_callers_id_1644,P360_Cocoa_CR,GC_00003145,1644,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000342|gene_cluster_GC_00002810|genome_name_P2176_Unknown_BE|gene_callers_id_1527,P2176_Unknown_BE,GC_00002810,1527,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000343|gene_cluster_GC_00002847|genome_name_P2740_Qu_CN|gene_callers_id_1561,P2740_Qu_CN,GC_00002847,1561,sp|A2RI74|DPPA_LACLM,30.403,546.0,5.19e-57,202.0,sp|A2RI74|DPPA_LACLM Dipeptide-binding protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) OX=416870 GN=dppA PE=1 SV=1
00000344|gene_cluster_GC_00002961|genome_name_P2712_SD_BE|gene_callers_id_310,P2712_SD_BE,GC_00002961,310,sp|P69831|PTKC_ECOLI,39.14,442.0,6.87e-109,332.0,sp|P69831|PTKC_ECOLI PTS system galactitol-specific EIIC component OS=Escherichia coli (strain K12) OX=83333 GN=gatC PE=1 SV=1
00000345|gene_cluster_GC_00003157|genome_name_P3378_Banana_BE|gene_callers_id_1583,P3378_Banana_BE,GC_00003157,1583,sp|P96631|IMMR_BACSU,34.783,69.0,0.005,37.4,sp|P96631|IMMR_BACSU HTH-type transcriptional regulator ImmR OS=Bacillus subtilis (strain 168) OX=224308 GN=immR PE=1 SV=1
00000346|gene_cluster_GC_00002891|genome_name_P3378_Banana_BE|gene_callers_id_1780,P3378_Banana_BE,GC_00002891,1780,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000347|gene_cluster_GC_00003050|genome_name_P800_Unknown_BE|gene_callers_id_625,P800_Unknown_BE,GC_00003050,625,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000348|gene_cluster_GC_00002566|genome_name_P2712_SD_BE|gene_callers_id_1939,P2712_SD_BE,GC_00002566,1939,sp|P71056|EPSG_BACSU,21.244,193.0,0.001,44.3,sp|P71056|EPSG_BACSU Transmembrane protein EpsG OS=Bacillus subtilis (strain 168) OX=224308 GN=epsG PE=2 SV=1
00000349|gene_cluster_GC_00002731|genome_name_P3124_LMG_BE|gene_callers_id_1038,P3124_LMG_BE,GC_00002731,1038,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000350|gene_cluster_GC_00003055|genome_name_P2712_SD_BE|gene_callers_id_830,P2712_SD_BE,GC_00003055,830,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000351|gene_cluster_GC_00003123|genome_name_P2176_Unknown_BE|gene_callers_id_1526,P2176_Unknown_BE,GC_00003123,1526,sp|P12054|RLX1_STAAU,24.0,275.0,1.5e-10,65.5,sp|P12054|RLX1_STAAU Protein rlx OS=Staphylococcus aureus OX=1280 GN=rlx PE=4 SV=1
00000352|gene_cluster_GC_00002770|genome_name_P2712_SD_BE|gene_callers_id_831,P2712_SD_BE,GC_00002770,831,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000353|gene_cluster_GC_00003064|genome_name_P3124_LMG_BE|gene_callers_id_1154,P3124_LMG_BE,GC_00003064,1154,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000354|gene_cluster_GC_00002681|genome_name_P2712_SD_BE|gene_callers_id_811,P2712_SD_BE,GC_00002681,811,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000355|gene_cluster_GC_00002987|genome_name_P3124_LMG_BE|gene_callers_id_1856,P3124_LMG_BE,GC_00002987,1856,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000356|gene_cluster_GC_00003019|genome_name_P3378_Banana_BE|gene_callers_id_1889,P3378_Banana_BE,GC_00003019,1889,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000357|gene_cluster_GC_00002906|genome_name_P800_Unknown_BE|gene_callers_id_1881,P800_Unknown_BE,GC_00002906,1881,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000358|gene_cluster_GC_00002981|genome_name_P2029_Cocoa_CR|gene_callers_id_470,P2029_Cocoa_CR,GC_00002981,470,sp|P75452|TRRMC_MYCPN,26.295,502.0,2.42e-34,145.0,sp|P75452|TRRMC_MYCPN Putative type II restriction enzyme and methyltransferase RM.MpnORF110P C-terminus OS=Mycoplasma pneumoniae (strain ATCC 29342 / M129 / Subtype 1) OX=272634 GN=MPN_110 PE=5 SV=1
00000359|gene_cluster_GC_00002568|genome_name_P2764_Cocoa_VN|gene_callers_id_1756,P2764_Cocoa_VN,GC_00002568,1756,sp|P46003|ARSD1_ECOLX,37.931,58.0,8.68e-07,45.8,sp|P46003|ARSD1_ECOLX Arsenical resistance operon trans-acting repressor ArsD OS=Escherichia coli OX=562 GN=arsD PE=1 SV=2
00000360|gene_cluster_GC_00002567|genome_name_P363_Unknown_BE|gene_callers_id_797,P363_Unknown_BE,GC_00002567,797,sp|P9WER1|BRAB_ANNTR,24.022,179.0,0.005,42.0,sp|P9WER1|BRAB_ANNTR O-glycosyltransferase braB OS=Annulohypoxylon truncatum OX=327061 GN=braB PE=1 SV=1
00000361|gene_cluster_GC_00002745|genome_name_P2052_Cocoa_CR|gene_callers_id_1564,P2052_Cocoa_CR,GC_00002745,1564,sp|P12364|T3MO_ECOLX,38.0,100.0,2.34e-09,57.0,sp|P12364|T3MO_ECOLX Type III restriction-modification enzyme EcoP15I Mod subunit OS=Escherichia coli OX=562 GN=mod PE=1 SV=2
00000362|gene_cluster_GC_00002564|genome_name_P800_Unknown_BE|gene_callers_id_1262,P800_Unknown_BE,GC_00002564,1262,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000363|gene_cluster_GC_00002902|genome_name_P2763_Cocoa_VN|gene_callers_id_1766,P2763_Cocoa_VN,GC_00002902,1766,sp|A0A0H2URB1|GLYD_STRPN,34.483,261.0,4.13e-39,149.0,sp|A0A0H2URB1|GLYD_STRPN Glycosyltransferase GlyD OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=glyD PE=1 SV=1
00000364|gene_cluster_GC_00002942|genome_name_P2746_Cocoa_VN|gene_callers_id_381,P2746_Cocoa_VN,GC_00002942,381,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000365|gene_cluster_GC_00002866|genome_name_P2740_Qu_CN|gene_callers_id_1804,P2740_Qu_CN,GC_00002866,1804,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000366|gene_cluster_GC_00002643|genome_name_P3124_LMG_BE|gene_callers_id_1942,P3124_LMG_BE,GC_00002643,1942,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000367|gene_cluster_GC_00003002|genome_name_P3124_LMG_BE|gene_callers_id_1057,P3124_LMG_BE,GC_00003002,1057,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000368|gene_cluster_GC_00003090|genome_name_P3124_LMG_BE|gene_callers_id_1910,P3124_LMG_BE,GC_00003090,1910,sp|Q5L283|CPFC_GEOKA,40.26,308.0,6e-73,230.0,sp|Q5L283|CPFC_GEOKA Coproporphyrin III ferrochelatase OS=Geobacillus kaustophilus (strain HTA426) OX=235909 GN=cpfC PE=3 SV=1
00000369|gene_cluster_GC_00002772|genome_name_P2746_Cocoa_VN|gene_callers_id_207,P2746_Cocoa_VN,GC_00002772,207,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000370|gene_cluster_GC_00003124|genome_name_P815_Cocoa_CR|gene_callers_id_117,P815_Cocoa_CR,GC_00003124,117,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000371|gene_cluster_GC_00002935|genome_name_P3378_Banana_BE|gene_callers_id_1749,P3378_Banana_BE,GC_00002935,1749,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000372|gene_cluster_GC_00002570|genome_name_P3124_LMG_BE|gene_callers_id_226,P3124_LMG_BE,GC_00002570,226,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000373|gene_cluster_GC_00002739|genome_name_P3124_LMG_BE|gene_callers_id_1849,P3124_LMG_BE,GC_00002739,1849,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000374|gene_cluster_GC_00002561|genome_name_P363_Unknown_BE|gene_callers_id_794,P363_Unknown_BE,GC_00002561,794,sp|Q5HLM5|TAGF_STAEQ,26.617,402.0,1.91e-37,147.0,sp|Q5HLM5|TAGF_STAEQ Teichoic acid poly(glycerol phosphate) polymerase OS=Staphylococcus epidermidis (strain ATCC 35984 / DSM 28319 / BCRC 17069 / CCUG 31568 / BM 3577 / RP62A) OX=176279 GN=tagF PE=1 SV=1
00000375|gene_cluster_GC_00002789|genome_name_P2176_Unknown_BE|gene_callers_id_1791,P2176_Unknown_BE,GC_00002789,1791,sp|J9VQC4|GOE1_CRYN9,42.0,50.0,0.000141,45.8,sp|J9VQC4|GOE1_CRYN9 Glucan organizing enzyme 1 OS=Cryptococcus neoformans (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) OX=235443 GN=GOE1 PE=1 SV=2
00000376|gene_cluster_GC_00002848|genome_name_P2712_SD_BE|gene_callers_id_824,P2712_SD_BE,GC_00002848,824,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000377|gene_cluster_GC_00002683|genome_name_P2052_Cocoa_CR|gene_callers_id_1454,P2052_Cocoa_CR,GC_00002683,1454,sp|A0A0A7HFE1|CAS10_STRTR,38.668,781.0,0.0,542.0,sp|A0A0A7HFE1|CAS10_STRTR CRISPR system single-strand-specific deoxyribonuclease Cas10/Csm1 (subtype III-A) OS=Streptococcus thermophilus OX=1308 GN=cas10 PE=1 SV=1
00000378|gene_cluster_GC_00002454|genome_name_P2711_SD_BE|gene_callers_id_518,P2711_SD_BE,GC_00002454,518,sp|P96792|XYLP_LACPE,35.443,474.0,8.95e-108,330.0,sp|P96792|XYLP_LACPE Isoprimeverose transporter OS=Lactiplantibacillus pentosus OX=1589 GN=xylP PE=1 SV=2
00000379|gene_cluster_GC_00002454|genome_name_P2711_SD_BE|gene_callers_id_523,P2711_SD_BE,GC_00002454,523,sp|P96792|XYLP_LACPE,33.613,476.0,4.27e-104,321.0,sp|P96792|XYLP_LACPE Isoprimeverose transporter OS=Lactiplantibacillus pentosus OX=1589 GN=xylP PE=1 SV=2
00000380|gene_cluster_GC_00003034|genome_name_P2764_Cocoa_VN|gene_callers_id_1713,P2764_Cocoa_VN,GC_00003034,1713,sp|O07522|YHAO_BACSU,28.72,289.0,4.38e-18,88.6,sp|O07522|YHAO_BACSU Uncharacterized metallophosphoesterase YhaO OS=Bacillus subtilis (strain 168) OX=224308 GN=yhaO PE=2 SV=1
00000381|gene_cluster_GC_00003065|genome_name_P3124_LMG_BE|gene_callers_id_198,P3124_LMG_BE,GC_00003065,198,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000382|gene_cluster_GC_00002560|genome_name_P2020_Cocoa_CR|gene_callers_id_1855,P2020_Cocoa_CR,GC_00002560,1855,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000383|gene_cluster_GC_00003099|genome_name_P3124_LMG_BE|gene_callers_id_1765,P3124_LMG_BE,GC_00003099,1765,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000384|gene_cluster_GC_00002697|genome_name_P2176_Unknown_BE|gene_callers_id_934,P2176_Unknown_BE,GC_00002697,934,sp|P14002|BGLB_ACET2,50.515,194.0,2.1399999999999998e-60,203.0,sp|P14002|BGLB_ACET2 Thermostable beta-glucosidase B OS=Acetivibrio thermocellus (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372) OX=203119 GN=bglB PE=1 SV=2
00000385|gene_cluster_GC_00003051|genome_name_P2712_SD_BE|gene_callers_id_827,P2712_SD_BE,GC_00003051,827,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000386|gene_cluster_GC_00002814|genome_name_P800_Unknown_BE|gene_callers_id_632,P800_Unknown_BE,GC_00002814,632,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000387|gene_cluster_GC_00002579|genome_name_P2176_Unknown_BE|gene_callers_id_1576,P2176_Unknown_BE,GC_00002579,1576,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000388|gene_cluster_GC_00002576|genome_name_P2711_SD_BE|gene_callers_id_522,P2711_SD_BE,GC_00002576,522,sp|E8MGH8|HYBA1_BIFL2,53.04,658.0,0.0,713.0,sp|E8MGH8|HYBA1_BIFL2 Non-reducing end beta-L-arabinofuranosidase OS=Bifidobacterium longum subsp. longum (strain ATCC 15707 / DSM 20219 / JCM 1217 / NCTC 11818 / E194b) OX=565042 GN=hypBA1 PE=1 SV=1
00000389|gene_cluster_GC_00002617|genome_name_P2740_Qu_CN|gene_callers_id_1635,P2740_Qu_CN,GC_00002617,1635,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000390|gene_cluster_GC_00002985|genome_name_P3378_Banana_BE|gene_callers_id_1309,P3378_Banana_BE,GC_00002985,1309,sp|P71399|LSG1_HAEIN,25.475,263.0,7.01e-05,48.9,sp|P71399|LSG1_HAEIN Lsg locus putative protein 1 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_1700 PE=3 SV=2
00000391|gene_cluster_GC_00002903|genome_name_P800_Unknown_BE|gene_callers_id_1855,P800_Unknown_BE,GC_00002903,1855,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000392|gene_cluster_GC_00002876|genome_name_P2052_Cocoa_CR|gene_callers_id_1840,P2052_Cocoa_CR,GC_00002876,1840,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000393|gene_cluster_GC_00002742|genome_name_P800_Unknown_BE|gene_callers_id_1252,P800_Unknown_BE,GC_00002742,1252,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000394|gene_cluster_GC_00002916|genome_name_P3124_LMG_BE|gene_callers_id_1058,P3124_LMG_BE,GC_00002916,1058,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000395|gene_cluster_GC_00002394|genome_name_P2764_Cocoa_VN|gene_callers_id_920,P2764_Cocoa_VN,GC_00002394,920,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000396|gene_cluster_GC_00002394|genome_name_P2764_Cocoa_VN|gene_callers_id_1327,P2764_Cocoa_VN,GC_00002394,1327,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000397|gene_cluster_GC_00002728|genome_name_P2712_SD_BE|gene_callers_id_227,P2712_SD_BE,GC_00002728,227,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000398|gene_cluster_GC_00003082|genome_name_P3124_LMG_BE|gene_callers_id_1437,P3124_LMG_BE,GC_00003082,1437,sp|P46976|GLYG_HUMAN,29.614,233.0,1.7e-24,103.0,sp|P46976|GLYG_HUMAN Glycogenin-1 OS=Homo sapiens OX=9606 GN=GYG1 PE=1 SV=4
00000399|gene_cluster_GC_00003063|genome_name_P2052_Cocoa_CR|gene_callers_id_1782,P2052_Cocoa_CR,GC_00003063,1782,sp|F0Q2T3|CAS2_PARA1,35.294,85.0,1.68e-12,61.6,sp|F0Q2T3|CAS2_PARA1 CRISPR-associated endoribonuclease Cas2 OS=Paracidovorax avenae (strain ATCC 19860 / DSM 7227 / CCUG 15838 / JCM 20985 / LMG 2117 / NCPPB 1011) OX=643561 GN=cas2 PE=3 SV=1
00000400|gene_cluster_GC_00002663|genome_name_P2740_Qu_CN|gene_callers_id_1829,P2740_Qu_CN,GC_00002663,1829,sp|Q6GLT8|FAHD2_XENLA,44.186,86.0,6.08e-20,86.3,"sp|Q6GLT8|FAHD2_XENLA Oxaloacetate tautomerase fahd2, mitochondrial OS=Xenopus laevis OX=8355 GN=fahd2 PE=2 SV=1"
00000401|gene_cluster_GC_00002735|genome_name_P2176_Unknown_BE|gene_callers_id_1833,P2176_Unknown_BE,GC_00002735,1833,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000402|gene_cluster_GC_00002799|genome_name_P240_SD_IT|gene_callers_id_2081,P240_SD_IT,GC_00002799,2081,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000403|gene_cluster_GC_00002982|genome_name_P3124_LMG_BE|gene_callers_id_221,P3124_LMG_BE,GC_00002982,221,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000404|gene_cluster_GC_00002612|genome_name_P3378_Banana_BE|gene_callers_id_1607,P3378_Banana_BE,GC_00002612,1607,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000405|gene_cluster_GC_00002811|genome_name_P2712_SD_BE|gene_callers_id_817,P2712_SD_BE,GC_00002811,817,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000406|gene_cluster_GC_00002593|genome_name_P2176_Unknown_BE|gene_callers_id_1892,P2176_Unknown_BE,GC_00002593,1892,sp|A4INR2|ARSC_GEOTN,54.054,37.0,2.52e-08,49.3,sp|A4INR2|ARSC_GEOTN Arsenate reductase OS=Geobacillus thermodenitrificans (strain NG80-2) OX=420246 GN=arsC PE=3 SV=1
00000407|gene_cluster_GC_00002664|genome_name_P815_Cocoa_CR|gene_callers_id_872,P815_Cocoa_CR,GC_00002664,872,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000408|gene_cluster_GC_00002400|genome_name_P3124_LMG_BE|gene_callers_id_1034,P3124_LMG_BE,GC_00002400,1034,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000409|gene_cluster_GC_00002400|genome_name_P3124_LMG_BE|gene_callers_id_1889,P3124_LMG_BE,GC_00002400,1889,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000410|gene_cluster_GC_00002690|genome_name_P360_Cocoa_CR|gene_callers_id_1847,P360_Cocoa_CR,GC_00002690,1847,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000411|gene_cluster_GC_00002738|genome_name_P2020_Cocoa_CR|gene_callers_id_1815,P2020_Cocoa_CR,GC_00002738,1815,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000412|gene_cluster_GC_00002573|genome_name_P3124_LMG_BE|gene_callers_id_1806,P3124_LMG_BE,GC_00002573,1806,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000413|gene_cluster_GC_00002766|genome_name_P3378_Banana_BE|gene_callers_id_1608,P3378_Banana_BE,GC_00002766,1608,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000414|gene_cluster_GC_00003023|genome_name_P2746_Cocoa_VN|gene_callers_id_730,P2746_Cocoa_VN,GC_00003023,730,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000415|gene_cluster_GC_00003036|genome_name_P800_Unknown_BE|gene_callers_id_858,P800_Unknown_BE,GC_00003036,858,sp|P71276|RT48_ECOLX,27.407,135.0,0.000557,46.2,sp|P71276|RT48_ECOLX Retron Ec48 reverse transcriptase OS=Escherichia coli OX=562 GN=ret PE=1 SV=2
00000416|gene_cluster_GC_00003096|genome_name_P3124_LMG_BE|gene_callers_id_580,P3124_LMG_BE,GC_00003096,580,sp|P45931|YQBO_BACSU,32.026,153.0,2.33e-08,61.2,sp|P45931|YQBO_BACSU Phage tape measure protein-like protein YqbO OS=Bacillus subtilis (strain 168) OX=224308 GN=yqbO PE=1 SV=2
00000417|gene_cluster_GC_00003126|genome_name_P2740_Qu_CN|gene_callers_id_1430,P2740_Qu_CN,GC_00003126,1430,sp|B4MTY2|U518_DROWI,46.0,50.0,0.004,42.0,sp|B4MTY2|U518_DROWI FHIP family protein GK23746 OS=Drosophila willistoni OX=7260 GN=GK23746 PE=3 SV=1
00000418|gene_cluster_GC_00003140|genome_name_P3378_Banana_BE|gene_callers_id_1764,P3378_Banana_BE,GC_00003140,1764,sp|A7LXT8|GH43A_BACO1,37.958,382.0,2.89e-71,239.0,sp|A7LXT8|GH43A_BACO1 Non-reducing end alpha-L-arabinofuranosidase BoGH43A OS=Bacteroides ovatus (strain ATCC 8483 / DSM 1896 / JCM 5824 / BCRC 10623 / CCUG 4943 / NCTC 11153) OX=411476 GN=BACOVA_02654 PE=1 SV=1
00000419|gene_cluster_GC_00002485|genome_name_P2052_Cocoa_CR|gene_callers_id_1460,P2052_Cocoa_CR,GC_00002485,1460,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000420|gene_cluster_GC_00002485|genome_name_P2052_Cocoa_CR|gene_callers_id_1459,P2052_Cocoa_CR,GC_00002485,1459,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000421|gene_cluster_GC_00003144|genome_name_P2020_Cocoa_CR|gene_callers_id_1195,P2020_Cocoa_CR,GC_00003144,1195,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000422|gene_cluster_GC_00002686|genome_name_P3124_LMG_BE|gene_callers_id_1041,P3124_LMG_BE,GC_00002686,1041,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000423|gene_cluster_GC_00003069|genome_name_P3124_LMG_BE|gene_callers_id_1017,P3124_LMG_BE,GC_00003069,1017,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000424|gene_cluster_GC_00002995|genome_name_P363_Unknown_BE|gene_callers_id_793,P363_Unknown_BE,GC_00002995,793,sp|Q2G2X2|TARD_STAA8,65.891,129.0,1.28e-57,178.0,sp|Q2G2X2|TARD_STAA8 Glycerol-3-phosphate cytidylyltransferase OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=tarD PE=1 SV=1
