query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function	genome
00000844|gene_cluster_GC_00003569|genome_name_P3351_Finger_millet_BE|gene_callers_id_2118	sp|Q05044|SLAP_LEVBR	31.89	254	136	7	11	253	11	238	4.4800000000000004e-29	117.0	sp|Q05044|SLAP_LEVBR S-layer protein OS=Levilactobacillus brevis OX=1580 PE=1 SV=1	P3351_Finger_millet_BE
00000870|gene_cluster_GC_00003793|genome_name_P3351_Finger_millet_BE|gene_callers_id_56	sp|P0C6U4|R1A_CVHN2	28.906	128	80	5	38	158	913	1036	0.002	40.8	sp|P0C6U4|R1A_CVHN2 Replicase polyprotein 1a OS=Human coronavirus HKU1 (isolate N2) OX=443240 GN=1a PE=3 SV=1	P3351_Finger_millet_BE
00000870|gene_cluster_GC_00003793|genome_name_P3351_Finger_millet_BE|gene_callers_id_56	sp|P0C6X3|R1AB_CVHN2	28.906	128	80	5	38	158	913	1036	0.003	40.8	sp|P0C6X3|R1AB_CVHN2 Replicase polyprotein 1ab OS=Human coronavirus HKU1 (isolate N2) OX=443240 GN=rep PE=3 SV=1	P3351_Finger_millet_BE
00000870|gene_cluster_GC_00003793|genome_name_P3351_Finger_millet_BE|gene_callers_id_56	sp|P0C6X2|R1AB_CVHN1	28.906	128	80	5	38	158	913	1036	0.003	40.8	sp|P0C6X2|R1AB_CVHN1 Replicase polyprotein 1ab OS=Human coronavirus HKU1 (isolate N1) OX=443239 GN=rep PE=3 SV=1	P3351_Finger_millet_BE
00000870|gene_cluster_GC_00003793|genome_name_P3351_Finger_millet_BE|gene_callers_id_56	sp|P0C6U3|R1A_CVHN1	28.906	128	80	5	38	158	913	1036	0.003	40.4	sp|P0C6U3|R1A_CVHN1 Replicase polyprotein 1a OS=Human coronavirus HKU1 (isolate N1) OX=443239 GN=1a PE=1 SV=1	P3351_Finger_millet_BE
00000875|gene_cluster_GC_00004108|genome_name_P3351_Finger_millet_BE|gene_callers_id_125	sp|Q38441|YOR5_BPSPP	35.366	82	49	3	7	84	6	87	9.04e-06	45.1	sp|Q38441|YOR5_BPSPP Uncharacterized 10.3 kDa protein in GP2-GP6 intergenic region OS=Bacillus phage SPP1 OX=10724 PE=4 SV=1	P3351_Finger_millet_BE
00000880|gene_cluster_GC_00003842|genome_name_P3351_Finger_millet_BE|gene_callers_id_2284	sp|Q92CK1|Y1170_LISIN	49.442	269	133	2	1	269	1	266	1.24e-90	272.0	sp|Q92CK1|Y1170_LISIN Putative ABC transporter ATP-binding protein lin1170 OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=lin1170 PE=3 SV=1	P3351_Finger_millet_BE
00000880|gene_cluster_GC_00003842|genome_name_P3351_Finger_millet_BE|gene_callers_id_2284	sp|Q720M2|Y1216_LISMF	50.183	273	128	3	1	270	1	268	3.55e-90	271.0	sp|Q720M2|Y1216_LISMF Putative ABC transporter ATP-binding protein LMOf2365_1216 OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=LMOf2365_1216 PE=3 SV=1	P3351_Finger_millet_BE
00000880|gene_cluster_GC_00003842|genome_name_P3351_Finger_millet_BE|gene_callers_id_2284	sp|Q8Y7R4|Y1207_LISMO	49.817	273	129	3	1	270	1	268	3.0399999999999997e-89	269.0	sp|Q8Y7R4|Y1207_LISMO Putative ABC transporter ATP-binding protein lmo1207 OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=lmo1207 PE=3 SV=1	P3351_Finger_millet_BE
00000880|gene_cluster_GC_00003842|genome_name_P3351_Finger_millet_BE|gene_callers_id_2284	sp|Q05596|CBIO_SALTY	53.247	231	108	0	32	262	29	259	1.47e-87	265.0	sp|Q05596|CBIO_SALTY Cobalt import ATP-binding protein CbiO OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cbiO PE=1 SV=2	P3351_Finger_millet_BE
00000880|gene_cluster_GC_00003842|genome_name_P3351_Finger_millet_BE|gene_callers_id_2284	sp|Q5PDU4|CBIO_SALPA	53.247	231	108	0	32	262	29	259	2.74e-87	264.0	sp|Q5PDU4|CBIO_SALPA Cobalt import ATP-binding protein CbiO OS=Salmonella paratyphi A (strain ATCC 9150 / SARB42) OX=295319 GN=cbiO PE=3 SV=1	P3351_Finger_millet_BE
00000907|gene_cluster_GC_00003960|genome_name_P3351_Finger_millet_BE|gene_callers_id_2377	sp|P54438|YRKK_BACSU	27.119	118	77	4	32	141	22	138	0.002	40.4	sp|P54438|YRKK_BACSU Uncharacterized protein YrkK OS=Bacillus subtilis (strain 168) OX=224308 GN=yrkK PE=4 SV=2	P3351_Finger_millet_BE
00000928|gene_cluster_GC_00003347|genome_name_P3351_Finger_millet_BE|gene_callers_id_2283	sp|B2G9H7|COBQ_LIMRJ	72.929	495	134	0	3	497	4	498	0.0	746.0	sp|B2G9H7|COBQ_LIMRJ Cobyric acid synthase OS=Limosilactobacillus reuteri subsp. reuteri (strain JCM 1112) OX=557433 GN=cobQ PE=3 SV=1	P3351_Finger_millet_BE
00000928|gene_cluster_GC_00003347|genome_name_P3351_Finger_millet_BE|gene_callers_id_2283	sp|A5VM70|COBQ_LIMRD	72.929	495	134	0	3	497	4	498	0.0	746.0	sp|A5VM70|COBQ_LIMRD Cobyric acid synthase OS=Limosilactobacillus reuteri (strain DSM 20016) OX=557436 GN=cobQ PE=3 SV=1	P3351_Finger_millet_BE
00000928|gene_cluster_GC_00003347|genome_name_P3351_Finger_millet_BE|gene_callers_id_2283	sp|A3CL74|COBQ_STRSV	60.202	495	197	0	1	495	1	495	0.0	622.0	sp|A3CL74|COBQ_STRSV Cobyric acid synthase OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=cobQ PE=3 SV=1	P3351_Finger_millet_BE
00000928|gene_cluster_GC_00003347|genome_name_P3351_Finger_millet_BE|gene_callers_id_2283	sp|Q8Y7R3|COBQ_LISMO	57.485	501	210	2	1	499	1	500	0.0	564.0	sp|Q8Y7R3|COBQ_LISMO Cobyric acid synthase OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=cobQ PE=3 SV=1	P3351_Finger_millet_BE
00000928|gene_cluster_GC_00003347|genome_name_P3351_Finger_millet_BE|gene_callers_id_2283	sp|Q92CK0|COBQ_LISIN	57.0	500	214	1	1	499	1	500	0.0	563.0	sp|Q92CK0|COBQ_LISIN Cobyric acid synthase OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=cobQ PE=3 SV=1	P3351_Finger_millet_BE
